timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
48 6 5 11 8 12 8 8 1 12 5 4 9 11
49 6 5 11 8 12 8 9 1 11 5 4 9 11
50 6 5 11 8 12 8 9 1 11 4 5 9 11
51 6 5 11 8 12 8 8 1 12 5 4 8 12
52 6 5 11 8 12 8 7 1 12 5 5 8 12
53 6 5 11 8 12 8 6 1 13 5 5 9 11
54 6 5 11 8 12 8 8 1 11 5 5 9 11
55 6 5 11 8 12 8 8 1 11 5 5 9 11
56 6 5 11 8 12 8 8 1 11 5 4 8 13
57 6 6 10 8 12 8 8 1 11 5 4 9 12
58 6 6 10 8 12 8 8 1 11 5 4 10 11
59 6 6 10 8 12 8 8 1 11 5 4 10 11
60 6 6 10 8 12 8 10 1 10 4 4 10 11
61 6 7 9 8 12 8 11 1 9 4 4 10 11
62 6 6 10 8 12 8 10 1 10 4 4 8 13
63 6 8 8 8 12 8 11 1 9 4 4 9 12
64 5 8 9 8 12 8 12 1 8 4 5 9 11
65 5 8 9 8 12 8 12 1 8 3 6 9 11
66 5 8 9 8 12 8 12 1 8 3 6 9 11
67 5 8 9 8 12 8 12 1 8 3 6 9 11
68 5 8 9 8 12 8 12 1 8 4 4 9 12
69 5 8 9 8 12 8 11 1 9 4 4 7 14
70 5 8 9 8 12 8 11 1 9 4 4 7 14
71 5 8 9 8 12 8 10 1 10 4 4 8 13
72 5 7 10 8 12 7 11 1 9 3 5 8 13
73 5 7 10 9 11 7 11 1 9 3 5 7 14
74 5 8 10 9 11 7 11 1 9 3 4 9 13
75 5 7 10 9 11 8 10 1 10 3 4 10 12
76 5 7 10 8 12 8 11 1 9 3 5 11 10
77 5 7 10 8 12 8 11 0 10 4 4 10 11
78 5 7 10 8 12 8 10 1 10 4 4 10 11
79 5 7 10 8 12 8 11 1 9 4 4 8 13
80 5 7 10 8 12 8 11 1 9 4 4 8 13
81 5 7 10 8 12 8 8 1 12 4 4 8 13
82 5 7 10 8 12 8 8 1 12 4 4 9 12
83 5 7 10 8 12 8 8 1 12 3 5 9 12
84 5 7 10 8 12 8 8 1 12 3 5 9 12
85 5 7 10 8 12 8 9 1 11 3 5 10 11
86 5 7 10 8 12 8 9 1 11 3 5 10 11
87 5 7 10 8 12 8 10 1 10 3 5 9 12
88 5 7 10 8 12 8 8 1 12 3 5 10 11
89 5 7 10 8 12 8 9 1 11 3 5 11 10
90 5 7 10 8 12 8 10 1 10 3 5 10 11
91 5 6 11 8 12 8 10 1 9 4 5 10 11
92 5 6 11 8 12 8 8 1 11 4 5 10 11
93 5 6 11 8 12 8 8 1 11 4 5 11 10
94 5 6 11 8 12 8 9 1 10 4 5 9 12
95 5 6 11 8 12 8 10 1 8 4 6 9 12
96 5 6 11 7 13 8 9 1 9 4 6 10 11
97 5 6 11 7 13 8 10 1 9 4 5 9 12
98 5 6 11 7 13 8 10 1 9 4 5 9 12
99 5 6 11 7 13 8 10 1 9 4 5 10 11
100 5 6 11 7 13 8 7 1 11 5 5 10 11
101 5 6 11 7 13 8 7 1 11 5 5 10 11
102 5 6 11 7 13 8 8 1 11 4 5 10 11
103 5 6 11 7 13 8 8 1 11 4 5 11 10
104 5 6 11 7 13 8 8 1 10 5 5 10 11
105 5 6 11 7 13 8 8 1 10 5 5 10 11
106 5 6 11 7 13 8 9 1 9 5 5 10 11
107 5 6 11 7 13 8 8 1 10 5 5 9 12
108 5 6 11 7 13 8 7 1 11 5 5 10 11
109 5 6 11 7 13 8 7 1 11 5 5 10 11
110 5 6 11 7 13 8 7 1 11 5 5 10 11
111 5 6 11 7 13 8 7 1 11 5 5 10 11
112 5 6 11 7 13 8 7 1 11 4 7 10 10
113 5 6 11 7 13 8 7 1 10 6 6 11 9
114 5 6 11 7 13 8 6 1 11 6 6 11 9
115 5 6 11 7 13 8 6 1 11 5 7 10 10
116 5 6 11 7 13 8 7 1 11 3 7 10 11
117 5 6 11 7 13 8 7 1 10 4 7 10 11
118 5 6 11 7 13 8 8 1 10 4 6 9 12
119 5 6 11 7 13 8 8 1 10 4 6 9 12
120 5 6 11 7 13 8 8 1 10 4 6 9 12
121 5 6 11 7 13 8 8 1 10 3 7 9 12
122 5 6 11 7 13 8 8 1 10 3 7 10 11
123 5 6 11 7 13 8 8 1 10 2 7 10 12
124 5 6 11 7 13 8 8 1 10 2 7 10 12
125 5 7 11 7 13 7 7 1 11 2 7 10 12
126 5 7 10 7 13 8 7 1 11 3 6 10 12
127 4 5 11 7 13 9 9 1 9 4 6 9 12
128 5 6 10 7 13 8 6 1 11 4 7 9 12
129 5 6 10 7 13 8 6 1 11 3 8 9 12
130 5 7 9 7 13 8 8 1 9 3 8 9 12
131 5 6 9 8 13 8 9 0 9 4 7 9 12
132 5 7 8 8 13 8 7 0 10 5 7 9 12
133 5 7 8 8 13 8 7 0 10 7 5 10 11
134 5 7 8 6 14 8 8 1 9 6 6 10 11
135 5 7 8 7 13 8 9 1 8 6 6 10 11
136 5 7 8 7 13 8 8 1 9 5 7 11 10
137 5 7 8 7 13 8 8 1 9 5 7 11 10
138 5 7 8 7 13 8 7 1 9 6 7 11 10
139 5 7 8 6 14 8 7 1 10 6 6 10 11
140 5 7 8 6 14 8 7 1 10 5 7 10 11
141 4 7 9 6 14 8 7 1 10 6 6 10 11
142 4 7 9 6 14 8 7 1 11 5 6 10 11
143 4 8 8 7 13 8 7 1 11 5 6 10 11
144 4 7 8 8 13 8 8 1 10 5 6 10 11
145 4 7 8 8 13 8 9 1 9 5 6 11 10
146 4 7 8 8 13 8 8 1 10 5 6 11 10
147 4 7 8 8 13 8 7 1 10 6 6 11 10
148 4 7 8 8 13 8 6 1 11 6 6 10 11
149 4 7 8 8 13 8 6 1 11 6 6 10 11
150 4 6 9 8 13 8 6 1 11 6 6 10 11
151 4 6 9 8 13 8 6 1 11 6 6 11 10
152 5 5 10 8 13 7 6 1 11 6 6 11 10
153 4 5 10 8 13 8 7 1 10 6 6 10 11
154 4 5 10 8 13 8 6 1 11 6 6 10 11
155 4 6 10 8 13 8 6 1 10 6 7 11 10
156 4 6 10 8 13 8 7 1 9 6 7 12 9
157 4 6 10 8 13 8 7 1 9 6 7 12 9
158 4 6 10 8 13 8 8 1 8 6 7 11 10
159 4 6 10 8 13 8 6 1 10 6 7 11 10
160 4 6 10 8 13 8 6 1 10 6 7 11 10
161 4 7 9 8 13 8 5 1 11 6 7 12 9
162 4 7 9 8 13 8 6 1 10 6 7 10 11
163 4 7 9 8 13 8 6 1 10 6 7 10 11
164 4 7 9 8 13 8 7 1 9 6 7 10 11
165 4 7 9 8 13 8 6 1 10 6 7 11 10
166 4 7 9 8 13 8 6 1 10 6 7 11 10
167 4 7 9 8 13 8 7 1 9 6 7 11 10
168 4 7 9 8 13 8 6 1 10 6 7 12 9
169 4 7 9 8 13 8 6 1 10 7 7 12 8
170 4 7 9 8 13 8 5 1 11 7 7 12 8
171 4 7 9 7 13 8 5 1 11 7 7 13 7
172 4 7 9 7 13 8 6 1 10 6 9 12 7
173 4 7 9 7 13 8 7 1 10 5 8 12 8
174 4 7 9 8 12 8 6 1 10 7 8 11 8
175 4 7 9 8 12 8 6 1 10 7 8 11 8
176 4 7 9 8 12 8 6 1 10 7 8 12 7
177 4 7 9 8 12 8 6 1 10 7 8 12 7
178 4 7 9 8 12 8 6 1 10 6 9 13 6
179 4 7 9 8 12 8 6 1 10 6 9 13 6
180 4 7 9 8 12 8 6 1 10 7 8 12 7
181 4 7 9 8 12 8 5 1 11 8 8 12 6
182 4 7 9 8 12 8 5 1 11 8 8 13 5
183 4 8 9 8 12 7 6 1 10 7 9 13 5
184 4 8 9 8 12 7 6 1 10 8 8 12 6
185 4 8 8 8 12 8 6 1 10 7 9 13 5
186 4 8 8 8 12 8 6 1 10 8 8 13 5
187 4 8 8 8 12 8 6 1 10 7 9 13 5
188 4 8 8 8 12 8 6 1 10 6 10 11 7
189 4 8 8 8 12 8 6 1 10 7 9 11 7
190 4 7 9 8 12 8 6 1 10 7 9 11 7
191 4 7 9 8 13 8 6 1 10 7 9 13 5
192 4 7 8 8 13 8 6 1 11 7 8 13 5
193 4 7 8 8 13 8 7 1 11 7 8 12 5
194 4 8 7 9 13 8 7 1 10 7 9 11 6
195 4 8 7 8 14 8 7 1 10 7 9 10 7
196 4 8 7 8 14 8 6 1 10 8 9 11 6
197 4 7 8 8 14 8 7 1 10 9 8 11 5
198 4 7 8 9 13 8 7 1 10 9 8 11 5
199 4 7 8 9 13 8 8 1 10 8 8 10 6
200 4 7 8 9 13 8 8 1 10 8 8 10 6
201 4 7 8 9 13 8 8 1 10 7 9 10 6
202 4 7 8 9 13 8 8 1 10 6 10 11 5
203 4 7 8 9 13 8 8 1 10 7 9 11 5
204 4 7 8 9 13 8 8 1 10 7 10 11 4
205 4 7 8 9 13 8 8 1 10 8 9 11 4
206 4 7 8 9 13 8 9 1 10 7 9 11 4
207 4 7 8 9 13 8 8 1 11 8 9 10 4
208 5 7 8 9 13 7 8 1 11 8 9 10 4
209 4 8 8 9 13 7 8 1 11 7 11 10 3
210 3 9 7 9 13 8 8 1 11 7 10 9 5
211 3 9 7 9 13 8 8 1 11 7 10 9 5
212 3 8 8 9 13 8 9 1 11 7 10 9 4
213 3 8 8 9 13 8 9 1 11 7 10 9 4
214 3 8 8 9 13 8 8 1 12 8 9 9 4
215 3 9 7 9 13 8 8 1 12 8 10 9 3
216 3 8 8 9 13 8 8 1 12 8 10 9 3
217 3 7 9 9 13 8 9 1 11 9 9 9 3
218 3 7 9 9 13 8 8 1 12 10 8 8 4
219 3 7 9 9 13 8 8 1 12 10 8 9 3
220 3 7 9 9 13 8 8 1 12 10 7 9 4
221 3 6 10 9 13 8 8 1 12 10 8 9 3
222 3 7 9 9 13 8 9 1 12 9 8 8 4
223 3 7 9 9 13 8 9 1 12 9 8 8 4
224 3 8 7 10 12 8 9 1 12 9 8 10 2
225 3 8 7 9 13 8 9 1 12 10 7 10 2
226 3 7 8 8 14 8 9 1 12 10 7 10 2
227 3 7 9 8 14 8 8 1 13 10 7 10 2
228 3 7 9 8 14 8 9 1 13 8 8 10 2
229 3 7 8 9 14 8 10 1 12 8 8 10 2
230 3 6 9 10 13 8 11 0 12 8 8 10 2
231 3 6 8 10 14 8 11 0 12 8 8 10 2
232 3 6 8 10 14 8 11 0 12 8 8 10 2
233 3 7 6 10 15 8 10 1 12 8 8 9 3
234 3 6 6 10 16 8 10 1 12 8 8 9 3
235 3 7 7 9 15 8 9 1 12 9 8 9 3
236 3 7 6 9 16 8 9 1 12 9 8 10 2
237 3 7 6 10 15 8 10 1 12 8 8 9 3
238 3 7 6 10 15 8 9 1 13 8 8 9 3
239 3 7 6 10 15 8 9 1 13 7 9 9 3
240 3 7 6 10 15 8 9 1 13 7 10 9 2
241 3 7 6 10 15 8 8 1 13 9 9 8 3
242 3 7 6 10 15 8 10 1 11 9 9 8 3
243 3 7 6 10 15 8 10 1 11 9 9 8 3
244 3 7 6 10 15 8 9 1 12 8 10 8 3
245 3 7 6 10 15 8 10 1 11 8 10 8 3
246 3 7 6 10 15 8 10 1 10 10 9 8 3
247 3 7 6 10 15 8 10 1 10 10 9 8 3
248 3 7 6 10 15 8 10 1 10 10 9 8 3
249 3 7 6 10 15 8 9 1 11 11 8 8 3
250 3 7 6 10 15 8 9 1 11 10 8 9 3
251 3 7 6 10 15 8 9 1 12 8 9 9 3
252 3 7 6 10 15 8 8 1 12 8 10 9 3
253 3 7 6 10 15 8 7 1 13 8 10 9 3
254 3 7 6 10 15 8 8 1 12 9 9 9 3
255 3 7 6 10 15 8 9 1 11 9 9 9 3
256 3 7 6 11 14 8 9 1 11 9 9 9 3
257 3 7 6 11 14 8 8 1 12 9 9 9 3
258 3 7 6 11 14 8 8 1 12 9 9 9 3
259 3 8 5 11 14 8 8 1 12 9 9 9 3
260 3 8 5 11 14 8 8 1 12 10 9 8 3
261 3 8 5 11 14 8 8 1 12 10 9 8 3
262 3 7 6 11 14 8 9 1 11 10 9 8 3
263 3 7 6 11 14 8 8 1 11 11 10 8 2
264 3 7 6 11 14 8 8 1 11 11 9 8 3
265 3 7 6 11 14 8 8 1 10 11 9 8 4
266 3 7 6 11 14 8 8 1 10 11 10 8 3
267 3 7 6 12 13 8 8 1 10 10 11 8 3
268 3 7 6 12 13 8 8 1 11 10 10 8 3
269 3 7 6 11 14 8 7 1 12 11 9 8 3
270 3 7 6 11 14 8 7 1 12 10 10 8 3
271 3 7 6 11 14 8 9 1 10 9 11 8 3
272 3 7 6 11 14 8 9 1 10 9 11 8 3
273 3 7 6 11 14 8 9 1 10 8 12 8 3
274 3 7 6 11 14 8 9 1 10 8 12 8 3
275 3 6 7 11 14 8 9 1 10 8 12 8 3
276 3 6 7 10 14 8 8 1 12 8 12 8 3
277 3 6 7 11 13 8 8 1 11 9 12 8 3
278 3 6 7 11 13 8 7 1 13 9 11 8 3
279 3 6 7 11 13 8 7 1 13 9 11 8 3
280 3 6 7 11 14 8 8 0 12 9 11 8 3
281 3 6 7 11 13 8 8 1 11 9 12 8 3
282 3 6 7 10 14 8 8 1 11 10 11 8 3
283 3 6 7 10 14 8 8 1 11 10 11 8 3
284 3 6 7 10 14 8 7 1 13 10 10 8 3
285 3 6 7 10 14 8 7 1 12 11 10 8 3
286 3 6 7 11 13 8 8 1 11 10 11 8 3
287 3 6 7 11 13 8 8 1 11 10 11 8 3
288 3 6 7 11 13 8 8 1 11 10 11 8 3
289 3 6 7 12 12 8 6 1 13 10 11 8 3
290 3 6 7 11 13 8 6 1 13 10 11 8 3
291 3 6 7 11 13 8 7 1 11 10 12 8 3
292 3 6 7 11 13 8 7 1 12 10 11 8 3
293 3 6 7 11 13 8 7 1 12 11 10 8 3
294 3 6 7 11 13 8 7 0 13 11 10 8 3
295 3 6 7 11 12 8 6 1 13 11 11 8 3
296 3 6 6 11 13 8 7 1 12 11 11 8 3
297 3 5 7 11 13 8 7 0 14 11 10 8 3
298 3 5 7 12 12 8 6 1 14 11 10 8 3
299 3 7 6 11 12 8 7 1 13 10 11 8 3
300 3 6 6 10 14 8 7 1 13 11 10 8 3
301 3 6 5 10 15 8 7 1 13 10 11 8 3
302 3 6 5 11 14 8 7 1 13 10 11 8 3
303 3 6 5 13 12 8 7 1 13 11 10 8 3
304 3 6 5 13 12 8 8 1 13 10 10 8 3
305 3 6 6 13 11 8 8 1 13 9 11 8 3
306 3 6 5 12 13 8 8 1 13 10 10 8 3
307 3 6 5 12 13 8 8 1 13 10 10 8 3
308 3 6 5 12 13 8 8 1 13 10 10 8 3
309 3 6 5 11 14 8 8 1 13 10 10 8 3
310 3 6 5 11 14 8 8 1 13 10 10 8 3
311 3 6 5 11 14 8 8 1 13 11 9 8 3
312 3 6 5 11 14 8 7 1 14 10 9 9 3
313 3 6 5 11 14 8 7 1 14 10 9 9 3
314 3 6 5 11 14 8 7 1 14 10 9 9 3
315 3 6 5 11 14 8 7 1 14 9 9 9 4
316 3 6 5 11 14 8 7 1 14 9 9 9 4
317 3 6 5 11 14 8 7 1 14 10 8 8 5
318 3 6 5 11 14 8 7 1 14 10 8 9 4
319 3 6 5 11 14 8 7 1 14 10 9 9 3
320 3 6 5 11 14 8 8 1 13 10 9 9 3
321 3 6 5 11 14 8 8 1 13 10 9 9 3
322 3 6 5 12 13 8 8 1 13 10 9 9 3
323 3 6 5 12 13 8 7 1 13 11 9 9 3
324 3 6 5 12 13 8 6 1 14 11 9 9 3
325 3 6 5 12 13 8 6 1 14 11 9 9 3
326 3 6 5 12 13 8 7 1 13 11 9 9 3
327 3 5 6 12 13 8 7 1 13 11 9 9 3
328 3 5 6 12 13 8 8 1 12 11 9 10 2
329 3 5 6 12 13 8 8 1 12 10 10 10 2
330 3 5 6 12 13 8 8 1 12 11 9 10 2
331 3 5 6 12 13 8 8 1 12 11 9 9 3
332 3 5 6 11 14 8 8 1 12 11 9 9 3
333 3 5 6 11 14 8 8 1 12 11 9 9 3
334 3 5 6 11 14 8 7 1 13 11 9 9 3
335 3 5 6 11 14 8 7 1 13 11 9 9 3
336 3 5 6 11 14 8 7 1 13 11 9 9 3
337 3 5 6 11 14 8 7 1 13 11 9 9 3
338 3 5 6 11 14 8 7 1 13 11 9 9 3
339 3 5 6 11 14 8 6 1 13 12 9 9 3
340 3 5 6 10 15 8 6 1 13 12 9 9 3
341 3 5 6 10 15 8 5 1 14 12 9 9 3
342 3 5 6 10 15 8 5 1 14 12 9 9 3
343 3 5 6 10 15 8 6 1 13 12 9 9 3
344 3 5 6 10 15 8 6 1 13 12 9 9 3
345 3 5 6 10 15 8 6 1 13 11 10 9 3
346 3 5 6 11 14 8 6 1 13 11 10 9 3
347 3 5 6 11 14 8 6 1 13 11 10 9 3
348 3 5 6 11 14 8 6 1 13 12 9 9 3
349 3 5 6 10 15 8 6 1 13 12 9 9 3
350 3 5 6 10 15 8 6 1 13 11 10 9 3
351 3 5 6 10 15 8 7 1 12 11 10 9 3
352 3 5 6 10 15 8 7 1 12 11 10 9 3
353 3 5 6 10 15 8 7 1 12 11 10 9 3
354 3 5 6 10 15 8 7 1 12 11 10 9 3
355 3 5 6 9 16 8 7 1 12 11 10 9 3
356 3 5 6 9 16 8 7 1 12 11 10 9 3
357 3 5 6 10 15 8 7 1 12 11 10 9 3
358 3 5 6 9 16 8 7 1 12 11 10 9 3
359 3 5 6 10 15 8 7 1 12 11 10 9 3
360 3 5 6 11 14 8 7 1 12 11 10 9 3
361 3 5 6 11 13 8 8 1 12 11 10 9 3
362 3 5 6 10 14 8 8 1 12 11 10 9 3
363 3 5 6 9 15 8 8 1 12 11 10 9 3
364 3 5 6 9 15 8 8 1 12 11 10 9 3
365 3 5 6 9 15 8 8 1 12 11 10 8 4
366 3 5 6 10 14 8 8 1 12 11 10 8 4
367 3 5 6 10 14 8 8 1 12 11 10 8 4
368 3 5 6 10 14 8 8 1 12 11 10 8 4
369 3 5 6 10 14 8 7 1 13 11 10 8 4
370 3 5 6 10 14 8 7 1 13 11 10 8 4
371 3 5 6 10 14 8 8 1 12 11 10 8 4
372 3 5 6 10 14 8 8 1 12 11 10 8 4
373 3 5 6 10 14 8 7 1 13 11 10 8 4
374 3 5 6 10 14 8 7 1 13 11 10 8 4
375 3 5 6 10 14 8 7 1 13 11 10 8 4
376 3 5 6 10 14 8 7 1 13 11 10 8 4
377 3 5 6 10 14 8 7 1 13 11 10 8 4
378 3 5 6 10 14 8 7 1 13 11 10 8 4
379 3 5 6 10 14 8 7 1 13 11 10 8 4
380 3 5 6 10 14 8 7 1 13 11 10 8 4
381 3 6 5 10 14 8 7 1 13 11 10 8 4
382 3 6 5 10 14 8 7 1 13 11 10 8 4
383 3 6 5 10 14 8 7 1 13 11 10 8 4
384 3 7 4 10 14 8 7 1 13 11 10 8 4
385 3 7 4 10 14 8 7 1 13 11 10 8 4
386 3 5 6 10 14 8 7 1 13 11 10 8 4
387 3 5 6 10 14 8 7 1 13 11 10 8 4
388 3 5 5 12 13 8 7 1 13 11 10 8 4
389 3 5 5 12 13 8 7 1 13 11 10 8 4
390 3 5 6 11 13 8 7 1 13 11 10 8 4
391 3 5 6 10 14 8 7 1 13 11 10 8 4
392 3 5 6 10 14 8 7 1 13 11 10 8 4
393 3 5 6 10 14 8 7 1 13 11 10 8 4
394 3 5 6 10 14 8 7 1 13 11 10 8 4
395 3 5 6 10 14 8 7 1 13 11 10 8 4
396 3 6 5 10 14 8 7 1 13 11 10 8 4
397 3 6 5 10 14 8 7 1 13 11 10 8 4
398 3 6 5 10 14 8 7 1 13 11 10 8 4
399 3 6 5 10 14 8 7 1 13 11 10 8 4
400 3 6 5 10 14 8 7 1 13 11 10 8 4
401 3 6 5 10 14 8 7 1 13 11 10 8 4
402 3 6 5 10 14 8 7 1 13 11 10 8 4
403 3 6 4 10 15 8 7 1 13 11 10 8 4
404 3 6 4 10 15 8 7 1 13 11 10 8 4
405 3 6 4 10 15 8 7 1 13 11 10 8 4
406 3 6 4 10 15 8 7 1 13 11 10 8 4
407 3 6 4 10 15 8 7 1 13 11 10 8 4
408 3 6 4 10 15 8 7 1 13 11 10 8 4
409 3 6 4 10 15 8 7 1 13 11 10 8 4
410 3 6 4 11 14 8 7 1 13 11 10 8 4
411 3 6 4 10 15 8 7 1 13 11 10 8 4
412 3 6 4 10 15 8 7 1 13 11 10 8 4
413 3 6 4 10 15 8 7 1 13 11 10 8 4
414 3 6 4 9 15 8 8 1 13 11 10 8 4
415 3 6 4 9 15 8 7 1 14 11 10 8 4
416 3 5 5 8 15 8 8 1 14 11 10 8 4
417 3 5 5 9 14 8 8 1 14 11 10 8 4
418 3 4 5 9 15 8 8 1 14 11 10 8 4
419 3 4 5 9 15 8 8 1 14 11 10 8 4
420 3 4 5 8 16 8 8 1 14 11 10 8 4
421 3 4 5 8 16 8 7 1 15 11 10 8 4
422 3 4 5 8 16 8 7 1 15 11 10 8 4
423 3 4 5 9 15 8 6 1 15 12 10 8 4
424 3 4 5 9 15 8 6 1 14 13 10 8 4
425 3 4 5 10 14 8 6 1 14 13 10 8 4
